"ticket_id","city","issue_type","ticket_status","issue_description","ticket_closed_date_time","ticket_created_date_time","ticket_last_updated_date_time","address","lat","lng","location","image"
"21931748","Cambridge","Rodent Sighting","Open","Dead rat on the side of the soccer field",,"06/09/2026 09:39:09 AM","2026 Jun 09 10:14:46 AM","Danehy Park Cambridge, MA, 02138, USA","42.38877361523","-71.13836605","POINT (-71.13836604999932 42.388773615225354)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NDE3MDg4NjAsInB1ciI6ImJsb2JfaWQifX0=--44d26eed036f2a0a60937293868f6375b4a94406/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/46550d49-6bc8-40bc-a69f-f5e9b5e24522_2026-06-09T09-38-47-04-00.jpg"
"21907689","Cambridge","Rodent Sighting","Archived","Dumpster and garbage bins in parking lot are always overflowing, with garbage often on the ground around the bins. We see multiple rats running in and around the bins and along the edges of the parking lot fence every evening.","06/08/2026 05:19:34 PM","06/05/2026 07:31:07 PM","2026 Jun 08 05:19:35 PM","25 Edmunds St CAMBRIDGE, MA, 02140, USA","42.39805025845","-71.13249475943","POINT (-71.13249475942808 42.398050258446084)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NDE2MzQ5NTYsInB1ciI6ImJsb2JfaWQifX0=--680239542e47820630d572eeeda46af70b88e6ad/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwiYXV0b19vcmllbnQiOnRydWUsInN0cmlwIjp0cnVlLCJyZXNpemUiOiI4MDB4NjAwIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--a24cd3b9f26082c533845b9cc150d8421a819967/9e57f0c2-5b3c-48d4-b75f-92fec141017b_2026-06-05T19-28-14-04-00.jpeg"
"21910396","Cambridge","Rodent Sighting","Archived","Significant rat activity behind 17 Elm Street at dumpster, due to overflowing trash and discarded food","06/08/2026 04:58:10 PM","06/06/2026 12:42:59 PM","2026 Jun 08 04:58:10 PM","2-98 Richardson St Cambridge, MA, 02139, USA","42.36771277992","-71.09892418835","POINT (-71.09892418835268 42.367712779919806)",
"21907835","Cambridge","Rodent Sighting","Archived","Rats running through backyard. We are out here often but don't have food or thrash out there. 
Toad construction on Inman most likely causing the infestation.","06/08/2026 01:36:26 PM","06/05/2026 07:57:34 PM","2026 Jun 08 01:36:26 PM","106 Inman St Unit 3, Cambridge, Massachusetts, 02139","42.37206869734","-71.10094056982","POINT (-71.10094056981659 42.37206869733875)",
"21851062","Cambridge","Rodent Sighting","Archived","A large rat was seen near the property. The trash isn’t out in the neighborhood, and yet in broad daylight it was running around! Is the City doing something about this?","06/03/2026 10:27:30 AM","05/31/2026 11:00:06 AM","2026 Jun 05 04:49:29 PM","77 Avon Hill St Cambridge, Massachusetts, 02140","42.38541733915","-71.12501582649","POINT (-71.12501582648841 42.38541733915404)",
"21866705","Cambridge","Rodent Sighting","Archived","Mouse infestation at Alden and Harlow/longfellow bar","06/04/2026 07:44:10 AM","06/01/2026 10:34:59 PM","2026 Jun 04 07:44:36 AM","40 Brattle St CAMBRIDGE, MA, 02138, USA","42.37365490055","-71.12138704477","POINT (-71.12138704477123 42.37365490054568)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NDE1MDY4NDYsInB1ciI6ImJsb2JfaWQifX0=--1b177766f21bfdff54d9a41d213d1909d857607b/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--57f85c85093db4303fe6b4e7261d952e5d1fef3e/3d1586fa-fd1c-4e70-bb93-d0f8e7d73be6_2026-06-01T22-34-10-04-00.png"
"21866193","Cambridge","Rodent Sighting","Archived","At 8:45 pm, 3 large fat rats ran out of Charlies Beer Garden onto Winthrop Street and back when they saw us.","06/03/2026 10:47:04 AM","06/01/2026 08:55:33 PM","2026 Jun 03 10:47:04 AM","94-198 Winthrop St Cambridge, MA, 02138, USA","42.37250810838","-71.12127913214","POINT (-71.12127913214307 42.372508108377545)",
"21865687","Cambridge","Rodent Sighting","Archived",,"06/03/2026 10:46:30 AM","06/01/2026 07:43:11 PM","2026 Jun 03 10:46:31 AM","19 Appleton St Cambridge, Massachusetts, 02138","42.37791780727","-71.13361743899","POINT (-71.1336174389913 42.377917807272176)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NDE1MDM0ODcsInB1ciI6ImJsb2JfaWQifX0=--23144f91ce32825f26167f2effcecd4dc8162a33/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/c7321cca-fa7e-4fca-8c8a-1f1ec5c49cd9_2026-06-01T19-42-41-04-00.jpg"
"21855697","Cambridge","Rodent Sighting","Archived","The rats ran away, but there’s been raw meat here every couple weeks in a dish","06/03/2026 10:41:06 AM","06/01/2026 08:05:03 AM","2026 Jun 03 10:41:06 AM","235 Walden St CAMBRIDGE, MA, 02140, USA","42.38648834973","-71.13025308482","POINT (-71.13025308481541 42.38648834972594)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NDE0NzM4OTMsInB1ciI6ImJsb2JfaWQifX0=--afb7b2d6762a56f0610b2e4367ed1f15fb88e46d/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/99eb7fc4-47a9-4431-94e1-5dc9ea135f9b_2026-06-01T08-03-54-04-00.jpg"
"21864658","Cambridge","Rodent Sighting","Archived","More rodent issues at this site - not surprising because lots of trash lying loose on the sidewalk after pickup day, from this and the previous week.  I walk down this street often and it’s an issue every trash day, with overflowing bins and then refuse on the ground.  After dark there are rodents in the trash alley.","06/03/2026 10:37:11 AM","06/01/2026 05:46:02 PM","2026 Jun 03 10:37:11 AM","10 Agassiz St Cambridge, Massachusetts, 02140","42.38476493372","-71.12127783295","POINT (-71.12127783294827 42.38476493372018)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NDE1MDAxMDcsInB1ciI6ImJsb2JfaWQifX0=--429e0445dce42b2ba7dda9bb35d59431fa4eafaf/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwiYXV0b19vcmllbnQiOnRydWUsInN0cmlwIjp0cnVlLCJyZXNpemUiOiI4MDB4NjAwIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--a24cd3b9f26082c533845b9cc150d8421a819967/916d4ea7-fae9-4af3-8097-6c0ce1b4ec36_2026-06-01T17-44-34-04-00.jpeg"
"21850721","Cambridge","Rodent Sighting","Archived","My dog found a rat here last night. It’s like this every week. Lots of tenants and not enough trash cans","06/03/2026 10:27:04 AM","05/31/2026 09:49:57 AM","2026 Jun 03 10:27:04 AM","44 Clay St Cambridge, Massachusetts, 02140","42.39440968317","-71.13448789483","POINT (-71.13448789483064 42.394409683169975)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NDE0NTc4MjUsInB1ciI6ImJsb2JfaWQifX0=--9672b2be0f81aa8926f73d11ea59056e90f6df7e/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwiYXV0b19vcmllbnQiOnRydWUsInN0cmlwIjp0cnVlLCJyZXNpemUiOiI4MDB4NjAwIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--a24cd3b9f26082c533845b9cc150d8421a819967/a42c6c97-3e08-4d0a-9206-0b915d540385_2026-05-31T09-48-50-04-00.jpeg"
"21843694","Cambridge","Rodent Sighting","Archived","Rat on sidewalk. Proceeded to run up steps and onto porch. Seen at about 8:30 pm","06/03/2026 10:16:29 AM","05/29/2026 08:40:50 PM","2026 Jun 03 10:16:30 AM","55 Upland Rd Cambridge, Massachusetts, 02140","42.38804292841","-71.12172660004","POINT (-71.1217266000443 42.388042928414954)",
"21835993","Cambridge","Rodent Sighting","Archived","Serial rat feeder strikes again.
Lots of Cerri-O cereal dumped by the water fountain inside Charles Park, and boldly right by the ‘Don’t feed the birds’ board put up!","06/03/2026 10:01:08 AM","05/29/2026 08:55:56 AM","2026 Jun 03 10:01:08 AM","31r Edwin H Land Blvd Cambridge, Massachusetts, 02141","42.36687069461","-71.07616604833","POINT (-71.07616604833171 42.36687069460978)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NDE0MTQ4NzMsInB1ciI6ImJsb2JfaWQifX0=--e1be2e6ad887daed572d1dc423d65caa3db40740/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/4c9488db-da64-4638-b9a9-2b0b2a7d7b92_2026-05-29T08-51-07-04-00.jpg"
"21843457","Cambridge","Rodent Sighting","Archived","Rats are living in the construction debris in the back yard.  They are particularly active in the evening.","06/03/2026 09:56:24 AM","05/29/2026 07:53:22 PM","2026 Jun 03 09:56:24 AM","1 Gladstone St CAMBRIDGE, MA, 02140, USA","42.40080453461","-71.13459813263","POINT (-71.1345981326322 42.400804534612156)",
"21822468","Cambridge","Rodent Sighting","Archived","Large rat ran into the base of the big mantel Zinc apartment sign from the direction of the ice cream shop nearby.","05/29/2026 11:46:56 AM","05/27/2026 07:31:32 PM","2026 May 29 11:46:56 AM","18-68 Water St Cambridge, Massachusetts, 02141","42.37266218443","-71.07790047408","POINT (-71.0779004740833 42.372662184426765)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NDEzNzQ2ODAsInB1ciI6ImJsb2JfaWQifX0=--c9a57b5fc2e84beb8ee72aec76eabe0dd8bc9c95/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/ed221e70-4fbf-4410-ba39-b84c00c42f0d_2026-05-27T19-27-17-04-00.jpg"
"21835143","Cambridge","Rodent Sighting","Archived","There has been an ongoing issue with rats on this street, with frequent sightings causing concern. The problem appears to be worsening with the warmer weather lately.","05/29/2026 11:25:12 AM","05/29/2026 05:21:48 AM","2026 May 29 11:25:13 AM","2-98 Myrtle Ave Cambridge, Massachusetts, 02138","42.37752752574","-71.10731295744","POINT (-71.10731295743763 42.37752752574433)",
"21777888","Cambridge","Rodent Sighting","Archived","6-7 rats scurrying around the restaurant's trash bins","05/29/2026 08:22:51 AM","05/21/2026 10:08:16 PM","2026 May 29 08:22:52 AM","11 Springfield St CAMBRIDGE, Massachusetts, 02139","42.3741","-71.1","POINT (-71.1 42.3741)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NDEyNDIwOTYsInB1ciI6ImJsb2JfaWQifX0=--ef05ccbf6a98e415b9518289a648dd3c7a2f8244/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/22274947-164c-45cf-8bb7-ae357304f20d_2026-05-21T22-06-04-04-00.jpg"
"6521434","Cambridge","Rodent Sighting","Archived","A family of at least 3 racoons spotted in our yard for a few nights now they are opening and eating our trash. They pulled the cover off our pool.","08/22/2019 09:11:49 AM","08/21/2019 10:34:14 PM","2026 May 28 11:30:44 AM","297 Elm St Cambridge, MA, 02139, USA","42.373449","-71.095401","POINT (-71.095401 42.373448999999994)",
"3647502","Cambridge","Rodent Sighting","Archived","Dead rat or mouse on the side by fence. Rats and mice sighting in the bushes of trolley square apartments. Restaurant close by. I did not say them in the restaurant but they are around and area.","08/24/2017 11:11:52 AM","08/20/2017 11:56:24 AM","2026 May 28 11:16:32 AM","Somerville Community Path Cambridge, MA 02140, USA","42.39770172047","-71.12912837416","POINT (-71.12912837415934 42.39770172046833)",
"2820848","Cambridge","Rodent Sighting","Archived","Rodent sighted near the ice rink along the edge of the building.","08/25/2016 08:44:50 AM","08/21/2016 06:17:53 AM","2026 May 28 11:11:45 AM","4 Rufo Rd Cambridge, MA 02141, USA","42.37313610143","-71.08409406091","POINT (-71.08409406090708 42.373136101426)",
"21787384","Cambridge","Rodent Sighting","Archived","there are 2 birdfeeders on the right side of the house, not the driveway side, and below them where the birdseed falls, I have seen rats twice.","05/27/2026 02:58:02 PM","05/23/2026 08:23:42 AM","2026 May 27 02:58:02 PM","12 Whittier St Cambridge, Massachusetts, 02140","42.38692587218","-71.12660235312","POINT (-71.12660235312146 42.38692587217844)",
"21768358","Cambridge","Rodent Sighting","Archived","Rat on sidewalk","05/27/2026 02:22:12 PM","05/20/2026 10:54:31 PM","2026 May 27 02:22:12 PM","5-27 Howard St Cambridge, Massachusetts, 02139","42.36394324177","-71.1106583899","POINT (-71.11065838989515 42.36394324176537)",
"21796770","Cambridge","Rodent Sighting","Archived","Possible burrow at tree pit, east side of Washington st.","05/27/2026 02:17:12 PM","05/25/2026 11:31:10 AM","2026 May 27 02:17:12 PM","59 Washington Ave Cambridge, Massachusetts, 02140","42.38432650486","-71.1225916208","POINT (-71.12259162079678 42.384326504863225)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NDEyOTcwODksInB1ciI6ImJsb2JfaWQifX0=--5d9fbc5672663a83e425a1e4540569d62dbf612c/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/37a5eec5-859f-4219-8ae2-418ca2c819b7_2026-05-25T11-29-31-04-00.jpg"
"21811422","Cambridge","Rodent Sighting","Archived","There’s between 3-5 holes at the root of the large tree by the fence and near the bus stop bench (64 inbound Bishop Allen Drive @ Prospect St). I noticed rats peaking out of these holes, nibbling at trash. They were clearly visible and some appeared to be babies due to their size","05/27/2026 07:36:18 AM","05/26/2026 08:10:13 PM","2026 May 27 07:36:18 AM","54-68 Prospect St Cambridge, MA, 02139, USA","42.36639315192","-71.10303942685","POINT (-71.10303942685097 42.36639315191681)",
"21787977","Cambridge","Rodent Sighting","Archived","Small rat running in yard","05/26/2026 01:43:35 PM","05/23/2026 11:09:36 AM","2026 May 26 01:43:36 PM","35 Myrtle Ave Cambridge, Massachusetts, 02138","42.37751123471","-71.10752480622","POINT (-71.10752480621801 42.377511234710134)",
"21787404","Cambridge","Rodent Sighting","Archived","Saw a rat traipsing along the sidewalk at noontime on Friday.","05/26/2026 09:08:36 AM","05/23/2026 08:31:55 AM","2026 May 26 09:08:36 AM","Mile 104.8 Rte 2 W Cambridge, MA, 02140, USA","42.38989986093","-71.12033626658","POINT (-71.12033626658025 42.3898998609327)",
"21763013","Cambridge","Rodent Sighting","Archived","Homeowner. Rats running around day and night. We follow all the guidelines and our family has been in this house since the 1920s. Rats are out of control this year.","05/21/2026 12:58:08 PM","05/20/2026 12:48:01 PM","2026 May 21 12:58:08 PM","94 Allston St Cambridge, Massachusetts, 02139","42.35777369675","-71.10699607577","POINT (-71.1069960757657 42.35777369674516)",
"21763495","Cambridge","Rodent Sighting","Archived","Five chonky rats were spotted at 40 Valentine St front trash and compost The squad was very much locked in.","05/21/2026 12:55:23 PM","05/20/2026 01:22:42 PM","2026 May 21 12:55:23 PM","40 Valentine St CAMBRIDGE, MA, 02139, USA","42.36062037751","-71.10664862833","POINT (-71.10664862833362 42.36062037750609)",
"21748188","Cambridge","Rodent Sighting","Archived","We saw a rat run into that hole in the tree. Looks like there’s a big burrow that might be undermining the tree so want to make sure it’s not in danger of falling over.","05/21/2026 10:06:30 AM","05/19/2026 07:38:41 AM","2026 May 21 10:06:30 AM","85 Bolton St Cambridge 02140, United States","42.38988413357","-71.13055204918","POINT (-71.1305520491814 42.38988413357346)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NDExNTE0NDIsInB1ciI6ImJsb2JfaWQifX0=--415a5b953fe994616c66792eee5093bb1e6c9942/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/3847ef74-f5f1-44f7-82b2-1ebecddbf548_2026-05-19T07-37-23-04-00.jpg"
"21759266","Cambridge","Rodent Sighting","Archived","Tried to get the rat in photo but could not. The trash from 8:10 AM today shows the issue

You can see this from the sidewalk.","05/21/2026 09:39:43 AM","05/20/2026 08:11:54 AM","2026 May 21 09:39:43 AM","147 Columbia St Cambridge, MA, 02139, USA","42.36677413451","-71.09813053678","POINT (-71.098130536777 42.366774134509)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NDExODUxNjUsInB1ciI6ImJsb2JfaWQifX0=--16832d48124e58e0cd645463b10ce09ed901d87e/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/5282ab74-c990-4cea-92d2-a6b93d40b399_2026-05-20T03-10-31-09-00.jpg"
"21731839","Cambridge","Rodent Sighting","Archived","Trash bags left on street outside 24 Union are  attracting rats.","05/21/2026 09:31:14 AM","05/17/2026 08:52:45 AM","2026 May 21 09:31:15 AM","26 Union St Cambridge 02141, United States","42.36981540421","-71.09515393669","POINT (-71.09515393669086 42.36981540421312)",
"21725988","Cambridge","Rodent Sighting","Archived","Multiple rat burrows, rats utilizing the roots and the ground down base of a tree that was removed years ago. Corner of Carver and Sacramento.","05/20/2026 03:49:50 PM","05/15/2026 08:03:06 PM","2026 May 20 03:57:51 PM","46 Carver St Cambridge, Massachusetts, 02138","42.3826169453","-71.1129422817","POINT (-71.11294228169739 42.38261694530234)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NDEwODU3NTYsInB1ciI6ImJsb2JfaWQifX0=--d7a280ef9bef4266d659271d4ddf440c8c9efe26/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwiYXV0b19vcmllbnQiOnRydWUsInN0cmlwIjp0cnVlLCJyZXNpemUiOiI4MDB4NjAwIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--a24cd3b9f26082c533845b9cc150d8421a819967/9584a860-0f6b-4aa0-885b-51d7a78d662d_2026-05-15T20-01-36-04-00.jpeg"
"21737756","Cambridge","Rodent Sighting","Archived","multiple rats on a daily basis","05/20/2026 03:55:13 PM","05/18/2026 09:38:43 AM","2026 May 20 03:55:13 PM","17 Milton St CAMBRIDGE, MA, 02140, USA","42.39311314774","-71.12401426665","POINT (-71.12401426664695 42.39311314773687)",
"21735308","Cambridge","Rodent Sighting","Archived","Rats seen every night running along fence and into dog park at Danehy park. They come out of the compost bin area and trash cans (last week we saw 4 rats at once jump out of the trash and saw 2 more tonight. Would be great if trash cans could be moved to trash area where snow was. Rat feces and urine is hazard to the dogs in the park and the dogs love to try to catch them which is a great way to spread disease.","05/20/2026 03:42:08 PM","05/17/2026 09:04:27 PM","2026 May 20 03:42:08 PM","New St Cambridge, MA, 02138, USA","42.39056333678","-71.13757850857","POINT (-71.13757850857425 42.39056333677532)",
